gameId,date,pickTeamId,strategy,betType,oddsUsed,sharpOdds,success,profit,ev
20701127,2008-04-04 19:30:00,,Arbitrage,Totals,111.0,-110.0,true,0.0022568269013767406,0.0022568269013767406
20701127,2008-04-04 19:30:00,,Arbitrage,Totals,111.0,-110.0,true,0.0022568269013767406,0.0022568269013767406
20701127,2008-04-04 19:30:00,,Arbitrage,Totals,111.0,-110.0,true,0.0022568269013767406,0.0022568269013767406
20701127,2008-04-04 19:30:00,,Arbitrage,Totals,111.0,-110.0,true,0.0022568269013767406,0.0022568269013767406
21701072,2018-03-22 19:00:00,,Arbitrage,Totals,105.0,-103.0,true,0.004805959389643011,0.004805959389643011
21500789,2016-02-10 19:00:00,,Arbitrage,Totals,102.0,-101.0,true,0.0024629328604501843,0.0024629328604501843
20800798,2009-02-18 19:00:00,,Arbitrage,Totals,111.0,-105.0,true,0.013871228759680942,0.013871228759680942
20800798,2009-02-18 19:00:00,,Arbitrage,Totals,111.0,-110.0,true,0.0022568269013767406,0.0022568269013767406
20800798,2009-02-18 19:00:00,,Arbitrage,Totals,111.0,-110.0,true,0.0022568269013767406,0.0022568269013767406
20800798,2009-02-18 19:00:00,,Arbitrage,Totals,111.0,-110.0,true,0.0022568269013767406,0.0022568269013767406
20800798,2009-02-18 19:00:00,,Arbitrage,Totals,111.0,-109.0,true,0.00453525023243162,0.00453525023243162
20800798,2009-02-18 19:00:00,,Arbitrage,Totals,111.0,-110.0,true,0.0022568269013767406,0.0022568269013767406
20800798,2009-02-18 19:00:00,,Arbitrage,Totals,111.0,-110.0,true,0.0022568269013767406,0.0022568269013767406
21100021,2011-12-27 22:00:00,,Arbitrage,Totals,105.0,-102.0,true,0.007244626901714568,0.007244626901714568
20800741,2009-02-06 22:00:00,,Arbitrage,Totals,107.0,-103.0,true,0.009519049998810147,0.009519049998810147
20800739,2009-02-06 20:00:00,,Arbitrage,Totals,105.0,-103.0,true,0.004805959389643011,0.004805959389643011
20701099,2008-03-31 19:00:00,,Arbitrage,Totals,111.0,-105.0,true,0.013871228759680942,0.013871228759680942
20701099,2008-03-31 19:00:00,,Arbitrage,Totals,111.0,-110.0,true,0.0022568269013767406,0.0022568269013767406
20701099,2008-03-31 19:00:00,,Arbitrage,Totals,111.0,-110.0,true,0.0022568269013767406,0.0022568269013767406
